event_id,n_images_theory,n_images_detected,img_snrs,img_mags,img_delays_days,img_x_arcsec,img_y_arcsec,img_kappa,img_gamma1,img_gamma2,img_kappa_gal
0030,3,1,"[8.72, 0.02, 0.14]","[3.818, 0.0001, -0.0061]","[0.0, 864.1282, 859.0917]","[-3.10346, 0.01583, 0.11556]","[-1.36401, 0.0071, 0.05793]","[0.3873, 122.3009, 8.7668]","[-0.1366, -53.7091, -7.6813]","[-0.3079, -53.0916, -12.8669]","[0.00154, 120.6394, 7.59838]"
0031,3,2,"[8.57, 13.76, 0.3]","[2.6838, -19.0071, 0.0046]","[0.0, 30.7696, 47.25054]","[1.14207, -0.72872, -0.00986]","[-0.17618, -0.23704, 0.00282]","[0.2597, 0.4869, 15.8052]","[-0.397, -0.4901, 1.0507]","[0.1334, -0.2751, 1.529]","[0.00962, 0.02477, 10.3375]"
0084,3,1,"[14.47, 2.34, 0.09]","[2.3546, -0.3017, 0.0001]","[0.0, 95.23341, 120.6782]","[-0.15412, 0.04819, 0.00049]","[0.45724, -0.16476, -0.00179]","[0.256, 0.7909, 121.281]","[0.2713, 1.5054, 40.2623]","[0.2349, 1.0451, 18.4658]","[0.02841, 0.43963, 120.3742]"
0032,5,1,"[1.13, 7.45, 5.1, 9.33, 0.03]","[2.5484, -11.3054, -7.8472, 19.0382, 0.0009]","[0.0, 1034.433, 1043.336, 1030.425, 1215.378]","[-3.33662, 0.17495, 2.06672, 1.2436, 0.00948]","[-4.00735, 2.2667, 0.9592, 2.28493, 0.01466]","[0.3684, 0.7439, 0.7999, 0.7035, 35.8206]","[0.0753, 0.3489, -0.3861, 0.1492, 4.1146]","[-0.0287, 0.1796, -0.1358, -0.1145, -8.941]","[0.00036, 0.00445, 0.00399, 0.00279, 30.47675]"
0033,4,2,"[13.01, 1.51, 8.77, 7.46]","[11.205, -0.9477, -33.5129, 25.9207]","[0.0, 107.1358, 1.556317, 1.387654]","[-0.31732, 0.36077, -0.69016, -0.77296]","[-0.76564, 0.23684, -0.36342, -0.12279]","[0.5, 0.7338, 0.5109, 0.4723]","[0.2024, -0.4398, -0.3119, -0.4521]","[-0.3461, -0.9657, -0.4144, -0.1882]","[0.00392, 0.02844, 0.00515, 0.00526]"
0085,3,1,"[13.86, 3.43, 2.69]","[2.5983, -0.6943, 0.2562]","[0.0, 56.64277, 56.69375]","[-0.69848, 0.103, 0.05768]","[0.09031, -0.04312, -0.02457]","[0.3048, 2.346, 4.205]","[-0.3124, -1.3489, -1.685]","[0.0283, 1.1968, 1.8786]","[0.02922, 1.66351, 3.39057]"
0036,3,1,"[3.81, 10.6, 0.2]","[-0.6293, 3.0046, 0.0013]","[62.42253, 0.0, 79.32491]","[-0.40031, 0.54743, -0.00811]","[-0.06946, 0.72332, -0.00245]","[0.9934, 0.3414, 32.4864]","[-1.2321, 0.032, -10.9068]","[-0.2665, -0.3161, -8.7868]","[0.34356, 0.03617, 30.44572]"
0003,3,2,"[10.52, 15.89, 0.08]","[4.0172, -1.9797, 0.0002]","[0.0, 10.70923, 32.38712]","[-0.38028, -0.00785, 0.00014]","[-0.3224, 0.39016, 0.00074]","[0.2648, 0.4059, 76.8898]","[-0.0467, 0.9249, 13.3855]","[-0.538, 0.052, -2.0457]","[0.08205, 0.19884, 76.17301]"
0086,3,1,"[9.89, 0.88, 1.8]","[1.6988, 0.0459, -0.1871]","[0.0, 102.0994, 101.9613]","[-1.23965, 0.06135, 0.13327]","[-0.0302, 0.01011, 0.0205]","[0.1893, 7.6365, 3.0641]","[-0.2601, -4.4246, -3.0113]","[0.0317, -1.6404, -0.7335]","[0.01713, 6.94009, 2.51088]"
0038,3,1,"[12.62, 0.04, 0.58]","[4.9389, 0.0001, -0.0592]","[0.0, 792.9727, 762.5929]","[-2.66908, 0.01047, 0.29829]","[1.46192, -0.00514, -0.1547]","[0.3994, 116.2904, 2.0796]","[-0.1838, -29.1573, -2.3349]","[0.3528, 31.3048, 3.5503]","[0.00263, 114.2224, 1.04]"
0039,3,1,"[9.45, 2.26, 0.26]","[3.6442, -1.5148, 0.0203]","[0.0, 0.540574, 0.651291]","[0.05635, -0.01855, -0.00103]","[-0.00591, 0.02255, 0.00093]","[0.3945, 0.916, 8.5437]","[-0.2942, 0.1563, 0.5641]","[0.0755, 0.8017, 2.687]","[0.07754, 0.49021, 7.7891]"
